Timestamp,Event,Status,Gaze_Direction,Timer_Duration
10:24:13.597,STATUS_CHANGE,Initializing...,Blinking,
10:24:14.126,STATUS_CHANGE,READING,Blinking,
10:24:16.154,GAZE_CHANGE,READING,Center,
10:24:19.305,TIMER_START,READING,Up,0.0
10:24:19.307,GAZE_CHANGE,READING,Up,
10:24:19.352,GAZE_CHANGE,READING,Center,
10:24:19.872,TIMER_STOP,READING,Center,0.57
10:24:54.913,TIMER_START,READING,Up,0.0
10:24:54.913,GAZE_CHANGE,READING,Up,
10:24:55.152,GAZE_CHANGE,READING,Center,
10:24:55.186,GAZE_CHANGE,READING,Up,
10:24:55.231,GAZE_CHANGE,READING,Center,
10:24:55.391,GAZE_CHANGE,READING,Up,
10:24:55.576,GAZE_CHANGE,READING,Center,
10:24:56.098,TIMER_STOP,READING,Center,1.19
10:25:37.428,TIMER_START,READING,Up,0.0
10:25:37.428,GAZE_CHANGE,READING,Up,
10:25:37.456,GAZE_CHANGE,READING,Center,
10:25:37.961,TIMER_STOP,READING,Center,0.53
10:25:38.934,TIMER_START,READING,Down,0.0
10:25:38.934,GAZE_CHANGE,READING,Down,
10:25:38.960,GAZE_CHANGE,READING,Center,
10:25:39.496,TIMER_STOP,READING,Center,0.56
10:26:22.156,TIMER_START,READING,Down,0.0
10:26:22.156,GAZE_CHANGE,READING,Down,
10:26:22.199,GAZE_CHANGE,READING,Center,
10:26:22.707,TIMER_STOP,READING,Center,0.55
10:26:26.120,TIMER_START,READING,Down,0.0
10:26:26.120,GAZE_CHANGE,READING,Down,
10:26:26.260,GAZE_CHANGE,READING,Center,
10:26:26.762,TIMER_STOP,READING,Center,0.64
10:26:27.077,TIMER_START,READING,Left,0.0
10:26:27.079,GAZE_CHANGE,READING,Left,
10:26:27.104,GAZE_CHANGE,READING,Center,
10:26:27.620,TIMER_STOP,READING,Center,0.54
10:28:51.924,TIMER_START,READING,Up,0.0
10:28:51.924,GAZE_CHANGE,READING,Up,
10:28:52.054,GAZE_CHANGE,READING,Center,
10:28:52.575,TIMER_STOP,READING,Center,0.65
10:28:56.999,TIMER_START,READING,Up,0.0
10:28:56.999,GAZE_CHANGE,READING,Up,
10:28:57.036,GAZE_CHANGE,READING,Center,
10:28:57.077,GAZE_CHANGE,READING,Up,
10:28:57.111,GAZE_CHANGE,READING,Center,
10:28:57.620,TIMER_STOP,READING,Center,0.62
10:29:41.950,TIMER_START,READING,Up,0.0
10:29:41.950,GAZE_CHANGE,READING,Up,
10:29:42.011,GAZE_CHANGE,READING,Center,
10:29:42.102,GAZE_CHANGE,READING,Up,
10:29:42.581,GAZE_CHANGE,READING,Center,
10:29:42.644,GAZE_CHANGE,READING,Up,
10:29:42.675,GAZE_CHANGE,READING,Center,
10:29:42.708,GAZE_CHANGE,READING,Up,
10:29:42.789,GAZE_CHANGE,READING,Center,
10:29:42.834,GAZE_CHANGE,READING,Up,
10:29:42.868,GAZE_CHANGE,READING,Center,
10:29:43.056,GAZE_CHANGE,READING,Up,
10:29:43.296,GAZE_CHANGE,READING,Center,
10:29:43.482,GAZE_CHANGE,READING,Up,
10:29:43.513,GAZE_CHANGE,READING,Center,
10:29:44.036,TIMER_STOP,READING,Center,2.09
10:29:44.674,TIMER_START,READING,Up,0.0
10:29:44.690,GAZE_CHANGE,READING,Up,
10:29:44.832,GAZE_CHANGE,READING,Center,
10:29:44.924,GAZE_CHANGE,READING,Up,
10:29:45.527,GAZE_CHANGE,READING,Center,
10:29:46.063,TIMER_STOP,READING,Center,1.39
10:29:50.483,TIMER_START,READING,Up,0.0
10:29:50.483,GAZE_CHANGE,READING,Up,
10:29:50.504,GAZE_CHANGE,READING,Center,
10:29:50.533,GAZE_CHANGE,READING,Up,
10:29:50.600,GAZE_CHANGE,READING,Center,
10:29:50.643,GAZE_CHANGE,READING,Up,
10:29:50.659,GAZE_CHANGE,READING,Center,
10:29:50.817,GAZE_CHANGE,READING,Up,
10:29:50.881,GAZE_CHANGE,READING,Center,
10:29:51.403,TIMER_STOP,READING,Center,0.92
10:29:59.189,TIMER_START,READING,Down,0.0
10:29:59.189,GAZE_CHANGE,READING,Down,
10:29:59.221,GAZE_CHANGE,READING,Center,
10:29:59.395,GAZE_CHANGE,READING,Down,
10:29:59.776,GAZE_CHANGE,READING,Center,
10:29:59.853,GAZE_CHANGE,READING,Up,
10:29:59.891,GAZE_CHANGE,READING,Center,
10:29:59.934,GAZE_CHANGE,READING,Up,
10:29:59.966,GAZE_CHANGE,READING,Center,
10:30:00.479,TIMER_STOP,READING,Center,1.29
10:30:36.117,TIMER_START,READING,Up,0.0
10:30:36.117,GAZE_CHANGE,READING,Up,
10:30:36.126,GAZE_CHANGE,READING,Center,
10:30:36.391,GAZE_CHANGE,READING,Up,
10:30:36.421,GAZE_CHANGE,READING,Center,
10:30:36.470,GAZE_CHANGE,READING,Up,
10:30:36.502,GAZE_CHANGE,READING,Center,
10:30:36.864,GAZE_CHANGE,READING,Up,
10:30:36.896,GAZE_CHANGE,READING,Center,
