Timestamp,Event,Status,Gaze_Direction,Timer_Duration
11:26:17.995,STATUS_CHANGE,Initializing...,Blinking,
11:26:18.499,STATUS_CHANGE,READING,Blinking,
11:26:22.370,GAZE_CHANGE,READING,Center,
11:26:40.071,TIMER_START,READING,Up,0.0
11:26:40.071,GAZE_CHANGE,READING,Up,
11:26:40.103,GAZE_CHANGE,READING,Center,
11:26:40.615,TIMER_STOP,READING,Blinking,0.54
11:26:46.322,TIMER_START,READING,Up,0.0
11:26:46.322,GAZE_CHANGE,READING,Up,
11:26:46.385,GAZE_CHANGE,READING,Center,
11:26:46.906,TIMER_STOP,READING,Blinking,0.58
11:27:07.022,TIMER_START,READING,Up,0.0
11:27:07.022,GAZE_CHANGE,READING,Up,
11:27:07.048,GAZE_CHANGE,READING,Center,
11:27:07.736,TIMER_STOP,READING,Center,0.71
11:27:37.562,TIMER_START,READING,Up,0.0
11:27:37.562,GAZE_CHANGE,READING,Up,
11:27:37.753,GAZE_CHANGE,READING,Center,
11:27:38.132,TIMER_STOP,READING,Blinking,0.57
11:27:38.157,TIMER_START,READING,Up,0.0
11:27:38.157,GAZE_CHANGE,READING,Up,
11:27:38.264,GAZE_CHANGE,READING,Center,
11:27:38.793,TIMER_STOP,READING,Blinking,0.64
11:27:40.956,TIMER_START,READING,Up,0.0
11:27:40.963,GAZE_CHANGE,READING,Up,
11:27:41.529,TIMER_STOP,READING,Blinking,0.57
11:27:47.654,TIMER_START,READING,Left,0.0
11:27:47.654,GAZE_CHANGE,READING,Left,
11:27:47.761,GAZE_CHANGE,READING,Up,
11:27:47.806,GAZE_CHANGE,READING,Left,
11:27:48.323,GAZE_CHANGE,READING,Up,
11:27:48.467,GAZE_CHANGE,READING,Left,
11:27:49.038,TIMER_STOP,READING,Blinking,1.38
11:27:49.465,GAZE_CHANGE,READING,Center,
11:27:59.600,TIMER_START,READING,Up,0.0
11:27:59.600,GAZE_CHANGE,READING,Up,
11:28:00.223,TIMER_STOP,READING,Blinking,0.62
11:28:06.942,GAZE_CHANGE,READING,Center,
11:28:06.973,TIMER_START,READING,Up,0.0
11:28:06.973,GAZE_CHANGE,READING,Up,
11:28:07.003,GAZE_CHANGE,READING,Center,
11:28:07.057,GAZE_CHANGE,READING,Down,
11:28:07.218,GAZE_CHANGE,READING,Center,
11:28:07.248,GAZE_CHANGE,READING,Left,
11:28:07.420,GAZE_CHANGE,READING,Up,
11:28:07.793,GAZE_CHANGE,READING,Left,
11:28:07.925,GAZE_CHANGE,READING,Up,
11:28:08.283,GAZE_CHANGE,READING,Center,
11:28:08.819,TIMER_STOP,READING,Blinking,1.85
11:28:09.914,TIMER_START,READING,Up,0.0
11:28:09.914,GAZE_CHANGE,READING,Up,
11:28:10.502,GAZE_CHANGE,READING,Center,
11:28:10.531,GAZE_CHANGE,READING,Up,
11:28:11.106,GAZE_CHANGE,READING,Center,
11:28:11.144,TIMER_STOP,READING,Center,1.23
11:28:11.180,TIMER_START,READING,Up,0.0
11:28:11.180,GAZE_CHANGE,READING,Up,
11:28:11.304,GAZE_CHANGE,READING,Left,
11:28:11.399,GAZE_CHANGE,READING,Up,
11:28:11.431,GAZE_CHANGE,READING,Left,
11:28:11.465,GAZE_CHANGE,READING,Up,
11:28:11.746,GAZE_CHANGE,READING,Left,
11:28:11.891,GAZE_CHANGE,READING,Up,
11:28:12.810,GAZE_CHANGE,READING,Down,
11:28:13.377,TIMER_STOP,READING,Blinking,2.20
11:28:13.407,TIMER_START,READING,Up,0.0
11:28:13.407,GAZE_CHANGE,READING,Up,
11:28:13.490,GAZE_CHANGE,READING,Center,
11:28:13.681,GAZE_CHANGE,READING,Up,
11:28:13.729,GAZE_CHANGE,READING,Down,
11:28:13.787,GAZE_CHANGE,READING,Center,
11:28:13.902,GAZE_CHANGE,READING,Down,
11:28:13.934,GAZE_CHANGE,READING,Center,
11:28:14.125,GAZE_CHANGE,READING,Up,
11:28:14.159,GAZE_CHANGE,READING,Center,
11:28:14.267,GAZE_CHANGE,READING,Down,
11:28:14.311,GAZE_CHANGE,READING,Center,
11:28:14.821,TIMER_STOP,READING,Blinking,1.41
11:28:15.717,TIMER_START,READING,Down,0.0
11:28:15.725,GAZE_CHANGE,READING,Down,
11:28:15.778,GAZE_CHANGE,READING,Center,
11:28:15.881,GAZE_CHANGE,READING,Down,
11:28:17.261,GAZE_CHANGE,READING,Left,
11:28:17.923,TIMER_STOP,READING,Blinking,2.21
11:28:21.119,TIMER_START,READING,Down,0.0
11:28:21.119,GAZE_CHANGE,READING,Down,
11:28:21.930,GAZE_CHANGE,READING,Left,
11:28:21.968,GAZE_CHANGE,READING,Center,
11:28:22.003,GAZE_CHANGE,READING,Left,
11:28:22.121,GAZE_CHANGE,READING,Up,
11:28:22.222,GAZE_CHANGE,READING,Center,
11:28:22.741,TIMER_STOP,READING,Blinking,1.62
11:28:25.048,TIMER_START,READING,Up,0.0
11:28:25.049,GAZE_CHANGE,READING,Up,
11:28:25.080,GAZE_CHANGE,READING,Left,
11:28:25.161,GAZE_CHANGE,READING,Center,
11:28:25.321,GAZE_CHANGE,READING,Up,
11:28:25.542,GAZE_CHANGE,READING,Left,
11:28:25.665,GAZE_CHANGE,READING,Up,
11:28:25.937,GAZE_CHANGE,READING,Center,
11:28:26.057,GAZE_CHANGE,READING,Up,
11:28:26.174,GAZE_CHANGE,READING,Center,
11:28:26.361,GAZE_CHANGE,READING,Up,
11:28:26.427,GAZE_CHANGE,READING,Center,
11:28:26.457,GAZE_CHANGE,READING,Up,
11:28:27.063,TIMER_STOP,READING,Blinking,2.02
11:28:30.255,TIMER_START,READING,Down,0.0
11:28:30.255,GAZE_CHANGE,READING,Down,
11:28:30.661,GAZE_CHANGE,READING,Center,
11:28:30.689,GAZE_CHANGE,READING,Down,
11:28:30.793,GAZE_CHANGE,READING,Center,
11:28:31.261,TIMER_STOP,READING,Center,1.01
11:28:31.285,TIMER_START,READING,Down,0.0
11:28:31.285,GAZE_CHANGE,READING,Down,
11:28:31.369,GAZE_CHANGE,READING,Center,
11:28:31.399,GAZE_CHANGE,READING,Right,
11:28:31.480,GAZE_CHANGE,READING,Down,
11:28:33.934,STATUS_CHANGE,NO READER,Center,
11:28:33.934,GAZE_CHANGE,NO READER,Center,
11:28:33.960,GAZE_CHANGE,NO READER,Down,
11:28:35.374,STATUS_CHANGE,STOPPED READING,Right,
11:28:35.374,GAZE_CHANGE,STOPPED READING,Right,
11:28:41.244,GAZE_CHANGE,STOPPED READING,Down,
11:28:41.343,STATUS_CHANGE,NO READER,Center,
11:28:41.343,GAZE_CHANGE,NO READER,Center,
11:28:41.401,STATUS_CHANGE,STOPPED READING,Right,
11:28:41.401,GAZE_CHANGE,STOPPED READING,Right,
11:28:41.528,STATUS_CHANGE,NO READER,Center,
11:28:41.528,GAZE_CHANGE,NO READER,Center,
11:28:41.575,STATUS_CHANGE,STOPPED READING,Down,
11:28:41.575,GAZE_CHANGE,STOPPED READING,Down,
11:28:46.198,STATUS_CHANGE,NO READER,Center,
11:28:46.198,GAZE_CHANGE,NO READER,Center,
11:28:46.216,STATUS_CHANGE,STOPPED READING,Down,
11:28:46.216,GAZE_CHANGE,STOPPED READING,Down,
11:28:46.262,GAZE_CHANGE,STOPPED READING,Center,
11:28:46.463,GAZE_CHANGE,STOPPED READING,Up,
11:28:46.478,GAZE_CHANGE,STOPPED READING,Center,
11:28:46.616,GAZE_CHANGE,STOPPED READING,Down,
11:28:46.845,GAZE_CHANGE,STOPPED READING,Center,
11:28:46.875,GAZE_CHANGE,STOPPED READING,Down,
11:28:46.976,GAZE_CHANGE,STOPPED READING,Center,
11:28:47.035,GAZE_CHANGE,STOPPED READING,Down,
11:28:47.064,GAZE_CHANGE,STOPPED READING,Center,
