Timestamp,Event,Status,Gaze_Direction,Timer_Duration
11:05:25.110,STATUS_CHANGE,Initializing...,Center,
11:05:25.110,GAZE_CHANGE,Initializing...,Center,
11:05:25.631,STATUS_CHANGE,READING,Center,
11:05:27.397,TIMER_START,READING,Down,0.0
11:05:27.397,GAZE_CHANGE,READING,Down,
11:05:27.790,GAZE_CHANGE,READING,Left,
11:05:28.195,GAZE_CHANGE,READING,Center,
11:05:28.288,GAZE_CHANGE,READING,Down,
11:05:28.322,GAZE_CHANGE,READING,Center,
11:05:28.501,GAZE_CHANGE,READING,Right,
11:05:28.869,GAZE_CHANGE,READING,Center,
11:05:29.196,GAZE_CHANGE,READING,Left,
11:05:29.379,GAZE_CHANGE,READING,Center,
11:05:29.410,GAZE_CHANGE,READING,Left,
11:05:29.497,GAZE_CHANGE,READING,Center,
11:05:30.056,TIMER_STOP,READING,Center,2.66
11:05:32.058,TIMER_START,READING,Right,0.0
11:05:32.058,GAZE_CHANGE,READING,Right,
11:05:32.691,GAZE_CHANGE,READING,Center,
11:05:32.739,GAZE_CHANGE,READING,Right,
11:05:32.869,GAZE_CHANGE,READING,Center,
11:05:32.961,GAZE_CHANGE,READING,Right,
11:05:33.224,GAZE_CHANGE,READING,Center,
11:05:33.725,TIMER_STOP,READING,Center,1.67
11:06:38.840,TIMER_START,READING,Up,0.0
11:06:38.840,GAZE_CHANGE,READING,Up,
11:06:38.873,GAZE_CHANGE,READING,Center,
11:06:39.401,TIMER_STOP,READING,Center,0.56
11:06:47.152,TIMER_START,READING,Up,0.0
11:06:47.152,GAZE_CHANGE,READING,Up,
11:06:47.231,GAZE_CHANGE,READING,Center,
11:06:47.753,TIMER_STOP,READING,Center,0.60
11:06:48.891,TIMER_START,READING,Up,0.0
11:06:48.891,GAZE_CHANGE,READING,Up,
11:06:48.921,GAZE_CHANGE,READING,Center,
11:06:49.442,TIMER_STOP,READING,Center,0.55
11:07:26.152,TIMER_START,READING,Down,0.0
11:07:26.152,GAZE_CHANGE,READING,Down,
11:07:26.259,GAZE_CHANGE,READING,Center,
11:07:26.527,GAZE_CHANGE,READING,Down,
11:07:26.557,GAZE_CHANGE,READING,Center,
11:07:26.924,GAZE_CHANGE,READING,Down,
11:07:26.953,GAZE_CHANGE,READING,Center,
11:07:27.498,TIMER_STOP,READING,Blinking,1.35
11:07:38.512,TIMER_START,READING,Up,0.0
11:07:38.512,GAZE_CHANGE,READING,Up,
11:07:38.648,GAZE_CHANGE,READING,Center,
11:07:39.160,TIMER_STOP,READING,Center,0.65
11:07:48.865,TIMER_START,READING,Up,0.0
11:07:48.865,GAZE_CHANGE,READING,Up,
11:07:49.083,GAZE_CHANGE,READING,Center,
11:07:49.544,TIMER_STOP,READING,Blinking,0.68
11:07:52.265,TIMER_START,READING,Up,0.0
11:07:52.265,GAZE_CHANGE,READING,Up,
11:07:52.838,TIMER_STOP,READING,Blinking,0.57
11:07:53.160,GAZE_CHANGE,READING,Center,
11:08:07.679,TIMER_START,READING,Right,0.0
11:08:07.679,GAZE_CHANGE,READING,Right,
11:08:08.264,GAZE_CHANGE,READING,Center,
11:08:08.788,TIMER_STOP,READING,Center,1.11
11:09:03.807,TIMER_START,READING,Right,0.0
11:09:03.807,GAZE_CHANGE,READING,Right,
11:09:03.872,GAZE_CHANGE,READING,Center,
11:09:03.896,GAZE_CHANGE,READING,Right,
11:09:03.918,GAZE_CHANGE,READING,Center,
11:09:04.434,TIMER_STOP,READING,Center,0.63
11:10:28.946,TIMER_START,READING,Down,0.0
11:10:28.946,GAZE_CHANGE,READING,Down,
11:10:28.999,GAZE_CHANGE,READING,Center,
11:10:29.104,GAZE_CHANGE,READING,Down,
11:10:29.135,GAZE_CHANGE,READING,Center,
11:10:29.221,GAZE_CHANGE,READING,Down,
11:10:29.241,GAZE_CHANGE,READING,Center,
11:10:29.255,GAZE_CHANGE,READING,Down,
11:10:29.472,GAZE_CHANGE,READING,Center,
11:10:29.514,GAZE_CHANGE,READING,Down,
11:10:29.619,GAZE_CHANGE,READING,Center,
11:10:29.880,GAZE_CHANGE,READING,Down,
11:10:29.912,GAZE_CHANGE,READING,Center,
11:10:30.416,TIMER_STOP,READING,Blinking,1.47
11:10:55.404,TIMER_START,READING,Up,0.0
11:10:55.404,GAZE_CHANGE,READING,Up,
11:10:55.447,GAZE_CHANGE,READING,Center,
11:10:55.552,GAZE_CHANGE,READING,Up,
11:10:55.582,GAZE_CHANGE,READING,Center,
11:10:56.145,TIMER_STOP,READING,Center,0.74
11:13:12.705,TIMER_START,READING,Right,0.0
11:13:12.705,GAZE_CHANGE,READING,Right,
11:13:12.732,GAZE_CHANGE,READING,Center,
11:13:12.889,GAZE_CHANGE,READING,Right,
11:13:12.924,GAZE_CHANGE,READING,Down,
11:13:12.969,GAZE_CHANGE,READING,Right,
11:13:13.007,GAZE_CHANGE,READING,Center,
11:13:13.542,TIMER_STOP,READING,Blinking,0.84
11:13:14.027,TIMER_START,READING,Right,0.0
11:13:14.027,GAZE_CHANGE,READING,Right,
11:13:14.093,GAZE_CHANGE,READING,Center,
11:13:14.377,GAZE_CHANGE,READING,Down,
11:13:14.568,GAZE_CHANGE,READING,Center,
11:13:14.756,GAZE_CHANGE,READING,Right,
11:13:14.804,GAZE_CHANGE,READING,Center,
11:13:14.844,GAZE_CHANGE,READING,Right,
11:13:14.901,GAZE_CHANGE,READING,Center,
11:13:15.436,TIMER_STOP,READING,Center,1.41
11:13:34.415,TIMER_START,READING,Down,0.0
11:13:34.415,GAZE_CHANGE,READING,Down,
11:13:34.671,GAZE_CHANGE,READING,Center,
11:13:34.776,GAZE_CHANGE,READING,Down,
11:13:34.811,GAZE_CHANGE,READING,Center,
11:13:34.872,GAZE_CHANGE,READING,Down,
11:13:34.904,GAZE_CHANGE,READING,Center,
11:13:35.428,TIMER_STOP,READING,Center,1.01
11:14:17.176,TIMER_START,READING,Left,0.0
11:14:17.176,GAZE_CHANGE,READING,Left,
11:14:17.214,GAZE_CHANGE,READING,Center,
11:14:17.730,TIMER_STOP,READING,Center,0.55
11:14:43.975,TIMER_START,READING,Up,0.0
11:14:43.975,GAZE_CHANGE,READING,Up,
11:14:44.045,GAZE_CHANGE,READING,Center,
11:14:44.560,GAZE_CHANGE,READING,Up,
11:14:44.590,GAZE_CHANGE,READING,Center,
11:14:45.102,TIMER_STOP,READING,Center,1.13
11:14:48.376,TIMER_START,READING,Up,0.0
11:14:48.376,GAZE_CHANGE,READING,Up,
11:14:48.408,GAZE_CHANGE,READING,Center,
11:14:48.682,GAZE_CHANGE,READING,Up,
11:14:48.824,GAZE_CHANGE,READING,Center,
11:14:49.330,TIMER_STOP,READING,Center,0.95
11:15:43.210,TIMER_START,READING,Up,0.0
11:15:43.210,GAZE_CHANGE,READING,Up,
11:15:43.253,GAZE_CHANGE,READING,Center,
11:15:43.754,TIMER_STOP,READING,Blinking,0.54
11:16:29.153,TIMER_START,READING,Right,0.0
11:16:29.153,GAZE_CHANGE,READING,Right,
11:16:29.512,GAZE_CHANGE,READING,Center,
11:16:29.787,TIMER_STOP,READING,Blinking,0.63
11:17:13.108,TIMER_START,READING,Right,0.0
11:17:13.108,GAZE_CHANGE,READING,Right,
11:17:13.401,GAZE_CHANGE,READING,Center,
11:17:13.476,GAZE_CHANGE,READING,Right,
11:17:13.705,GAZE_CHANGE,READING,Center,
11:17:13.773,GAZE_CHANGE,READING,Right,
11:17:13.852,GAZE_CHANGE,READING,Center,
11:17:13.932,GAZE_CHANGE,READING,Right,
11:17:14.167,GAZE_CHANGE,READING,Center,
11:17:14.246,GAZE_CHANGE,READING,Left,
11:17:14.311,GAZE_CHANGE,READING,Center,
11:17:14.811,TIMER_STOP,READING,Center,1.70
11:17:15.853,TIMER_START,READING,Down,0.0
11:17:15.853,GAZE_CHANGE,READING,Down,
11:17:15.971,GAZE_CHANGE,READING,Left,
11:17:16.523,GAZE_CHANGE,READING,Down,
11:17:16.557,GAZE_CHANGE,READING,Left,
11:17:16.769,GAZE_CHANGE,READING,Down,
11:17:16.810,GAZE_CHANGE,READING,Center,
11:17:17.308,TIMER_STOP,READING,Center,1.46
11:17:20.070,TIMER_START,READING,Right,0.0
11:17:20.071,GAZE_CHANGE,READING,Right,
11:17:20.724,GAZE_CHANGE,READING,Center,
11:17:21.228,TIMER_STOP,READING,Center,1.16
11:17:25.252,TIMER_START,READING,Left,0.0
11:17:25.253,GAZE_CHANGE,READING,Left,
11:17:25.413,GAZE_CHANGE,READING,Center,
11:17:25.837,GAZE_CHANGE,READING,Right,
11:17:26.060,GAZE_CHANGE,READING,Down,
11:17:26.084,GAZE_CHANGE,READING,Right,
11:17:27.014,GAZE_CHANGE,READING,Center,
11:17:27.533,GAZE_CHANGE,READING,Right,
11:17:27.854,GAZE_CHANGE,READING,Center,
11:17:28.361,TIMER_STOP,READING,Center,3.11
11:17:28.722,TIMER_START,READING,Right,0.0
11:17:28.722,GAZE_CHANGE,READING,Right,
11:17:29.057,GAZE_CHANGE,READING,Center,
11:17:29.097,GAZE_CHANGE,READING,Left,
11:17:29.134,GAZE_CHANGE,READING,Center,
11:17:29.654,TIMER_STOP,READING,Center,0.93
11:17:30.144,TIMER_START,READING,Up,0.0
11:17:30.144,GAZE_CHANGE,READING,Up,
11:17:30.202,GAZE_CHANGE,READING,Center,
11:17:30.232,GAZE_CHANGE,READING,Up,
11:17:30.270,GAZE_CHANGE,READING,Center,
11:17:30.374,GAZE_CHANGE,READING,Up,
11:17:30.638,GAZE_CHANGE,READING,Right,
11:17:31.966,STATUS_CHANGE,NO READER,Right,
11:17:32.024,GAZE_CHANGE,NO READER,Left,
11:17:32.061,GAZE_CHANGE,NO READER,Right,
11:17:32.096,GAZE_CHANGE,NO READER,Down,
11:17:32.164,GAZE_CHANGE,NO READER,Right,
11:17:32.234,GAZE_CHANGE,NO READER,Down,
11:17:32.311,GAZE_CHANGE,NO READER,Right,
11:17:32.595,GAZE_CHANGE,NO READER,Down,
11:17:32.654,GAZE_CHANGE,NO READER,Right,
11:17:32.870,GAZE_CHANGE,NO READER,Center,
11:17:32.895,GAZE_CHANGE,NO READER,Right,
11:17:33.158,STATUS_CHANGE,STOPPED READING,Up,
11:17:33.158,GAZE_CHANGE,STOPPED READING,Up,
11:17:33.207,GAZE_CHANGE,STOPPED READING,Center,
11:17:33.707,TIMER_STOP,STOPPED READING,Center,3.56
11:17:33.709,STATUS_CHANGE,READING,Center,
11:17:34.312,TIMER_START,READING,Right,0.0
11:17:34.312,GAZE_CHANGE,READING,Right,
11:17:34.995,GAZE_CHANGE,READING,Center,
11:17:35.499,TIMER_STOP,READING,Center,1.19
11:17:35.562,TIMER_START,READING,Down,0.0
11:17:35.562,GAZE_CHANGE,READING,Down,
11:17:35.881,GAZE_CHANGE,READING,Center,
11:17:36.217,TIMER_STOP,READING,Center,0.66
