Timestamp,Event,Status,Gaze_Direction,Timer_Duration
10:42:23.315,STATUS_CHANGE,Initializing...,Blinking,
10:42:23.852,STATUS_CHANGE,READING,Blinking,
10:42:24.697,GAZE_CHANGE,READING,Center,
10:44:27.675,TIMER_START,READING,Up,0.0
10:44:27.675,GAZE_CHANGE,READING,Up,
10:44:27.816,GAZE_CHANGE,READING,Center,
10:44:28.327,TIMER_STOP,READING,Center,0.65
10:44:28.708,TIMER_START,READING,Up,0.0
10:44:28.708,GAZE_CHANGE,READING,Up,
10:44:28.807,GAZE_CHANGE,READING,Center,
10:44:28.866,GAZE_CHANGE,READING,Up,
10:44:29.005,GAZE_CHANGE,READING,Center,
10:44:29.465,TIMER_STOP,READING,Blinking,0.76
10:45:20.170,TIMER_START,READING,Up,0.0
10:45:20.170,GAZE_CHANGE,READING,Up,
10:45:20.186,GAZE_CHANGE,READING,Center,
10:45:20.711,TIMER_STOP,READING,Center,0.54
10:45:21.779,TIMER_START,READING,Up,0.0
10:45:21.779,GAZE_CHANGE,READING,Up,
10:45:21.803,GAZE_CHANGE,READING,Center,
10:45:21.935,GAZE_CHANGE,READING,Up,
10:45:21.986,GAZE_CHANGE,READING,Center,
10:45:22.025,GAZE_CHANGE,READING,Up,
10:45:22.102,GAZE_CHANGE,READING,Center,
10:45:22.627,TIMER_STOP,READING,Center,0.85
10:48:44.240,TIMER_START,READING,Up,0.0
10:48:44.240,GAZE_CHANGE,READING,Up,
10:48:44.352,GAZE_CHANGE,READING,Center,
10:48:44.495,GAZE_CHANGE,READING,Up,
10:48:44.526,GAZE_CHANGE,READING,Center,
10:48:45.032,TIMER_STOP,READING,Blinking,0.79
10:48:45.111,TIMER_START,READING,Up,0.0
10:48:45.111,GAZE_CHANGE,READING,Up,
10:48:45.155,GAZE_CHANGE,READING,Center,
10:48:45.681,TIMER_STOP,READING,Blinking,0.57
10:49:38.704,TIMER_START,READING,Up,0.0
10:49:38.706,GAZE_CHANGE,READING,Up,
10:49:38.740,GAZE_CHANGE,READING,Center,
10:49:38.775,GAZE_CHANGE,READING,Up,
10:49:38.804,GAZE_CHANGE,READING,Left,
10:49:38.882,GAZE_CHANGE,READING,Up,
10:49:38.909,GAZE_CHANGE,READING,Right,
10:49:38.997,GAZE_CHANGE,READING,Center,
10:49:39.026,GAZE_CHANGE,READING,Up,
10:49:39.358,GAZE_CHANGE,READING,Center,
10:49:39.400,GAZE_CHANGE,READING,Up,
10:49:39.426,GAZE_CHANGE,READING,Center,
10:49:39.949,TIMER_STOP,READING,Blinking,1.24
10:52:16.989,TIMER_START,READING,Up,0.0
10:52:16.989,GAZE_CHANGE,READING,Up,
10:52:17.319,GAZE_CHANGE,READING,Center,
10:52:17.335,GAZE_CHANGE,READING,Up,
10:52:17.524,GAZE_CHANGE,READING,Center,
10:52:17.938,TIMER_STOP,READING,Blinking,0.95
10:52:53.169,TIMER_START,READING,Down,0.0
10:52:53.169,GAZE_CHANGE,READING,Down,
10:52:53.200,GAZE_CHANGE,READING,Center,
10:52:53.718,TIMER_STOP,READING,Center,0.55
10:52:53.945,TIMER_START,READING,Down,0.0
10:52:53.945,GAZE_CHANGE,READING,Down,
10:52:54.009,GAZE_CHANGE,READING,Center,
10:52:54.039,GAZE_CHANGE,READING,Right,
10:52:55.149,GAZE_CHANGE,READING,Center,
10:52:55.179,TIMER_STOP,READING,Blinking,1.23
10:52:55.435,TIMER_START,READING,Down,0.0
10:52:55.435,GAZE_CHANGE,READING,Down,
10:52:55.460,GAZE_CHANGE,READING,Right,
10:52:56.567,GAZE_CHANGE,READING,Down,
10:52:56.579,GAZE_CHANGE,READING,Right,
10:52:56.837,STATUS_CHANGE,NO READER,Right,
10:52:57.222,GAZE_CHANGE,NO READER,Left,
10:52:57.272,GAZE_CHANGE,NO READER,Right,
10:52:58.473,STATUS_CHANGE,STOPPED READING,Right,
10:53:00.694,TIMER_STOP,STOPPED READING,Blinking,5.26
10:53:00.694,STATUS_CHANGE,READING,Blinking,
10:53:00.890,GAZE_CHANGE,READING,Center,
10:53:01.982,TIMER_START,READING,Right,0.0
10:53:01.982,GAZE_CHANGE,READING,Right,
10:53:03.150,TIMER_STOP,READING,Blinking,1.17
10:53:05.732,GAZE_CHANGE,READING,Center,
