Timestamp,Event,Status,Gaze_Direction,Timer_Duration
10:08:04.099,GAZE_CHANGE,READING,Center,
10:08:04.361,GAZE_CHANGE,READING,Up,
10:08:04.542,GAZE_CHANGE,READING,Center,
10:08:04.970,GAZE_CHANGE,READING,Up,
10:08:05.002,GAZE_CHANGE,READING,Center,
10:08:05.097,GAZE_CHANGE,READING,Up,
10:08:05.811,GAZE_CHANGE,READING,Center,
10:08:06.335,TIMER_STOP,READING,Center,2.30
10:08:26.695,TIMER_START,READING,Up,0.0
10:08:26.695,GAZE_CHANGE,READING,Up,
10:08:26.727,GAZE_CHANGE,READING,Center,
10:08:27.233,TIMER_STOP,READING,Center,0.54
10:08:29.880,TIMER_START,READING,Down,0.0
10:08:29.884,GAZE_CHANGE,READING,Down,
10:08:29.933,GAZE_CHANGE,READING,Center,
10:08:29.965,GAZE_CHANGE,READING,Down,
10:08:29.996,GAZE_CHANGE,READING,Center,
10:08:30.028,GAZE_CHANGE,READING,Down,
10:08:30.059,GAZE_CHANGE,READING,Center,
10:08:30.563,TIMER_STOP,READING,Center,0.68
10:08:50.845,TIMER_START,READING,Up,0.0
10:08:50.845,GAZE_CHANGE,READING,Up,
10:08:50.926,GAZE_CHANGE,READING,Center,
10:08:50.992,GAZE_CHANGE,READING,Up,
10:08:51.103,GAZE_CHANGE,READING,Center,
10:08:51.134,GAZE_CHANGE,READING,Up,
10:08:51.162,GAZE_CHANGE,READING,Center,
10:08:51.195,GAZE_CHANGE,READING,Up,
10:08:51.214,GAZE_CHANGE,READING,Center,
10:08:51.260,GAZE_CHANGE,READING,Up,
10:08:51.406,GAZE_CHANGE,READING,Center,
10:08:51.930,TIMER_STOP,READING,Center,1.08
10:08:53.281,TIMER_START,READING,Left,0.0
10:08:53.281,GAZE_CHANGE,READING,Left,
10:08:53.497,GAZE_CHANGE,READING,Center,
10:08:54.012,TIMER_STOP,READING,Center,0.73
10:08:57.854,TIMER_START,READING,Up,0.0
10:08:57.856,GAZE_CHANGE,READING,Up,
10:08:57.918,GAZE_CHANGE,READING,Center,
10:08:58.460,TIMER_STOP,READING,Center,0.61
10:09:18.314,TIMER_START,READING,Up,0.0
10:09:18.314,GAZE_CHANGE,READING,Up,
10:09:18.458,GAZE_CHANGE,READING,Center,
10:09:18.983,TIMER_STOP,READING,Blinking,0.67
10:09:35.243,TIMER_START,READING,Up,0.0
10:09:35.243,GAZE_CHANGE,READING,Up,
10:09:35.276,GAZE_CHANGE,READING,Center,
10:09:35.801,TIMER_STOP,READING,Center,0.56
10:09:43.062,TIMER_START,READING,Left,0.0
10:09:43.062,GAZE_CHANGE,READING,Left,
10:09:44.530,GAZE_CHANGE,READING,Up,
10:09:44.577,GAZE_CHANGE,READING,Center,
10:09:45.083,TIMER_STOP,READING,Center,2.02
10:09:56.923,TIMER_START,READING,Up,0.0
10:09:56.923,GAZE_CHANGE,READING,Up,
10:09:56.969,GAZE_CHANGE,READING,Center,
10:09:57.514,TIMER_STOP,READING,Center,0.59
10:10:09.942,TIMER_START,READING,Up,0.0
10:10:09.958,GAZE_CHANGE,READING,Up,
10:10:10.025,GAZE_CHANGE,READING,Center,
10:10:10.544,TIMER_STOP,READING,Center,0.60
10:10:12.463,TIMER_START,NO READER,Right,0.0
10:10:12.463,STATUS_CHANGE,NO READER,Right,
10:10:12.463,GAZE_CHANGE,NO READER,Right,
10:10:12.476,GAZE_CHANGE,NO READER,Up,
10:10:12.538,GAZE_CHANGE,NO READER,Center,
10:10:12.673,GAZE_CHANGE,NO READER,Up,
10:10:12.810,GAZE_CHANGE,NO READER,Center,
10:10:13.315,TIMER_STOP,NO READER,Center,0.85
10:10:13.315,STATUS_CHANGE,READING,Center,
10:10:14.504,TIMER_START,READING,Up,0.0
10:10:14.504,GAZE_CHANGE,READING,Up,
10:10:14.552,GAZE_CHANGE,READING,Center,
10:10:15.076,TIMER_STOP,READING,Center,0.57
10:10:18.224,TIMER_START,READING,Up,0.0
10:10:18.224,GAZE_CHANGE,READING,Up,
10:10:18.276,GAZE_CHANGE,READING,Center,
10:10:18.312,GAZE_CHANGE,READING,Up,
10:10:18.341,GAZE_CHANGE,READING,Center,
10:10:18.726,GAZE_CHANGE,READING,Up,
10:10:18.767,GAZE_CHANGE,READING,Center,
10:10:19.270,TIMER_STOP,READING,Center,1.05
10:10:20.027,TIMER_START,READING,Up,0.0
10:10:20.027,GAZE_CHANGE,READING,Up,
10:10:20.067,GAZE_CHANGE,READING,Center,
10:10:20.542,GAZE_CHANGE,READING,Up,
10:10:20.567,GAZE_CHANGE,READING,Center,
10:10:20.895,GAZE_CHANGE,READING,Up,
10:10:20.931,GAZE_CHANGE,READING,Center,
10:10:21.012,GAZE_CHANGE,READING,Up,
10:10:21.048,GAZE_CHANGE,READING,Center,
10:10:21.584,TIMER_STOP,READING,Center,1.56
10:10:21.898,TIMER_START,READING,Up,0.0
10:10:21.909,GAZE_CHANGE,READING,Up,
10:10:22.026,GAZE_CHANGE,READING,Center,
10:10:22.092,GAZE_CHANGE,READING,Up,
10:10:22.120,GAZE_CHANGE,READING,Center,
10:10:22.631,TIMER_STOP,READING,Center,0.73
10:10:25.879,TIMER_START,READING,Up,0.0
10:10:25.881,GAZE_CHANGE,READING,Up,
10:10:25.925,GAZE_CHANGE,READING,Center,
10:10:26.446,TIMER_STOP,READING,Center,0.57
10:10:26.840,TIMER_START,READING,Up,0.0
10:10:26.840,GAZE_CHANGE,READING,Up,
10:10:26.883,GAZE_CHANGE,READING,Center,
10:10:26.970,GAZE_CHANGE,READING,Up,
10:10:27.004,GAZE_CHANGE,READING,Center,
10:10:27.515,TIMER_STOP,READING,Center,0.68
10:10:28.614,TIMER_START,READING,Up,0.0
10:10:28.614,GAZE_CHANGE,READING,Up,
10:10:28.644,GAZE_CHANGE,READING,Center,
10:10:29.087,GAZE_CHANGE,READING,Up,
10:10:29.115,GAZE_CHANGE,READING,Center,
10:10:29.434,GAZE_CHANGE,READING,Up,
10:10:29.462,GAZE_CHANGE,READING,Center,
10:10:29.631,GAZE_CHANGE,READING,Up,
10:10:29.657,GAZE_CHANGE,READING,Center,
10:10:30.186,TIMER_STOP,READING,Center,1.57
10:10:32.430,TIMER_START,READING,Up,0.0
10:10:32.430,GAZE_CHANGE,READING,Up,
10:10:32.465,GAZE_CHANGE,READING,Center,
10:10:32.970,TIMER_STOP,READING,Center,0.54
10:10:33.884,TIMER_START,READING,Down,0.0
10:10:33.884,GAZE_CHANGE,READING,Down,
10:10:33.901,GAZE_CHANGE,READING,Center,
10:10:34.424,TIMER_STOP,READING,Center,0.54
10:10:36.783,TIMER_START,READING,Up,0.0
10:10:36.783,GAZE_CHANGE,READING,Up,
10:10:36.813,GAZE_CHANGE,READING,Center,
10:10:37.318,TIMER_STOP,READING,Center,0.54
10:10:40.379,TIMER_START,READING,Up,0.0
10:10:40.379,GAZE_CHANGE,READING,Up,
10:10:40.408,GAZE_CHANGE,READING,Center,
10:10:40.923,TIMER_STOP,READING,Center,0.54
10:10:43.444,TIMER_START,READING,Up,0.0
10:10:43.444,GAZE_CHANGE,READING,Up,
10:10:43.554,GAZE_CHANGE,READING,Center,
10:10:44.009,TIMER_STOP,READING,Blinking,0.57
10:10:46.487,TIMER_START,READING,Up,0.0
10:10:46.487,GAZE_CHANGE,READING,Up,
10:10:46.531,GAZE_CHANGE,READING,Center,
10:10:47.037,TIMER_STOP,READING,Center,0.55
10:10:47.592,TIMER_START,READING,Up,0.0
10:10:47.592,GAZE_CHANGE,READING,Up,
10:10:47.641,GAZE_CHANGE,READING,Center,
10:10:48.151,TIMER_STOP,READING,Center,0.56
10:10:50.424,TIMER_START,READING,Up,0.0
10:10:50.424,GAZE_CHANGE,READING,Up,
10:10:50.539,GAZE_CHANGE,READING,Center,
10:10:50.970,TIMER_STOP,READING,Center,0.55
10:10:57.108,TIMER_START,READING,Up,0.0
10:10:57.108,GAZE_CHANGE,READING,Up,
10:10:57.227,GAZE_CHANGE,READING,Center,
10:10:57.282,GAZE_CHANGE,READING,Up,
10:10:57.349,GAZE_CHANGE,READING,Center,
10:10:57.446,GAZE_CHANGE,READING,Up,
10:10:57.533,GAZE_CHANGE,READING,Center,
10:10:57.602,GAZE_CHANGE,READING,Up,
10:10:57.729,GAZE_CHANGE,READING,Center,
10:10:57.770,GAZE_CHANGE,READING,Up,
10:10:57.883,GAZE_CHANGE,READING,Center,
10:10:57.973,GAZE_CHANGE,READING,Up,
10:10:58.015,GAZE_CHANGE,READING,Center,
10:10:58.546,TIMER_STOP,READING,Center,1.44
10:11:19.176,TIMER_START,READING,Up,0.0
10:11:19.176,GAZE_CHANGE,READING,Up,
10:11:19.212,GAZE_CHANGE,READING,Center,
10:11:19.714,TIMER_STOP,READING,Center,0.54
10:11:25.882,TIMER_START,READING,Up,0.0
10:11:25.882,GAZE_CHANGE,READING,Up,
10:11:25.914,GAZE_CHANGE,READING,Center,
10:11:26.184,GAZE_CHANGE,READING,Up,
10:11:26.213,GAZE_CHANGE,READING,Center,
10:11:26.244,GAZE_CHANGE,READING,Up,
10:11:26.282,GAZE_CHANGE,READING,Center,
