Timestamp,Event,Status,Gaze_Direction,Timer_Duration
11:49:47.821,TIMER_START,READING,Down,0.0
11:49:47.823,GAZE_CHANGE,READING,Down,
11:49:48.568,TIMER_STOP,READING,Blinking,0.75
11:49:49.419,GAZE_CHANGE,READING,Center,
11:50:31.816,TIMER_START,READING,Up,0.0
11:50:31.816,GAZE_CHANGE,READING,Up,
11:50:31.847,GAZE_CHANGE,READING,Center,
11:50:32.021,GAZE_CHANGE,READING,Up,
11:50:32.049,GAZE_CHANGE,READING,Center,
11:50:32.163,GAZE_CHANGE,READING,Up,
11:50:32.356,GAZE_CHANGE,READING,Center,
11:50:32.383,GAZE_CHANGE,READING,Up,
11:50:32.683,GAZE_CHANGE,READING,Center,
11:50:32.891,GAZE_CHANGE,READING,Up,
11:50:33.177,GAZE_CHANGE,READING,Center,
11:50:33.700,TIMER_STOP,READING,Center,1.88
11:51:26.571,TIMER_START,READING,Up,0.0
11:51:26.571,GAZE_CHANGE,READING,Up,
11:51:28.917,TIMER_STOP,READING,Blinking,2.35
11:51:29.222,TIMER_START,READING,Up,0.0
11:51:29.945,GAZE_CHANGE,READING,Center,
11:51:29.982,GAZE_CHANGE,READING,Up,
11:51:30.008,GAZE_CHANGE,READING,Center,
11:51:30.125,GAZE_CHANGE,READING,Up,
11:51:30.392,GAZE_CHANGE,READING,Center,
11:51:30.916,TIMER_STOP,READING,Center,1.69
11:53:19.186,TIMER_START,READING,Left,0.0
11:53:19.186,GAZE_CHANGE,READING,Left,
11:53:19.472,GAZE_CHANGE,READING,Down,
11:53:19.519,GAZE_CHANGE,READING,Left,
11:53:19.552,GAZE_CHANGE,READING,Center,
11:53:19.651,GAZE_CHANGE,READING,Down,
11:53:19.848,GAZE_CHANGE,READING,Left,
11:53:20.132,GAZE_CHANGE,READING,Center,
11:53:20.336,GAZE_CHANGE,READING,Down,
11:53:20.373,GAZE_CHANGE,READING,Center,
11:53:20.432,GAZE_CHANGE,READING,Left,
11:53:20.736,GAZE_CHANGE,READING,Center,
11:53:21.004,GAZE_CHANGE,READING,Left,
11:53:21.100,GAZE_CHANGE,READING,Center,
11:53:21.601,TIMER_STOP,READING,Center,2.41
11:53:27.485,TIMER_START,READING,Up,0.0
11:53:27.485,GAZE_CHANGE,READING,Up,
11:53:27.518,GAZE_CHANGE,READING,Center,
11:53:27.542,GAZE_CHANGE,READING,Up,
11:53:28.833,GAZE_CHANGE,READING,Center,
11:53:28.960,GAZE_CHANGE,READING,Up,
11:53:29.009,GAZE_CHANGE,READING,Center,
11:53:29.067,GAZE_CHANGE,READING,Up,
11:53:29.754,GAZE_CHANGE,READING,Center,
11:53:29.894,GAZE_CHANGE,READING,Up,
11:53:29.928,GAZE_CHANGE,READING,Down,
11:53:29.956,GAZE_CHANGE,READING,Center,
11:53:30.468,TIMER_STOP,READING,Center,2.98
11:54:21.315,TIMER_START,READING,Up,0.0
11:54:21.315,GAZE_CHANGE,READING,Up,
11:54:21.391,GAZE_CHANGE,READING,Center,
11:54:21.502,GAZE_CHANGE,READING,Up,
11:54:21.535,GAZE_CHANGE,READING,Center,
11:54:21.562,GAZE_CHANGE,READING,Up,
11:54:21.603,GAZE_CHANGE,READING,Center,
11:54:21.674,GAZE_CHANGE,READING,Up,
11:54:21.725,GAZE_CHANGE,READING,Center,
11:54:21.753,GAZE_CHANGE,READING,Up,
11:54:21.783,GAZE_CHANGE,READING,Center,
11:54:22.326,TIMER_STOP,READING,Center,1.01
11:54:27.390,TIMER_START,READING,Left,0.0
11:54:27.390,GAZE_CHANGE,READING,Left,
11:54:29.756,GAZE_CHANGE,READING,Center,
11:54:30.275,TIMER_STOP,READING,Center,2.89
11:55:13.212,TIMER_START,READING,Up,0.0
11:55:13.212,GAZE_CHANGE,READING,Up,
11:55:13.251,GAZE_CHANGE,READING,Center,
11:55:13.276,GAZE_CHANGE,READING,Up,
11:55:13.947,TIMER_STOP,READING,Blinking,0.73
11:55:14.070,TIMER_START,READING,Up,0.0
11:55:14.420,GAZE_CHANGE,READING,Center,
11:55:14.776,GAZE_CHANGE,READING,Up,
11:55:14.850,GAZE_CHANGE,READING,Center,
11:55:15.364,TIMER_STOP,READING,Center,1.29
11:55:15.388,TIMER_START,READING,Up,0.0
11:55:15.388,GAZE_CHANGE,READING,Up,
11:55:15.433,GAZE_CHANGE,READING,Center,
11:55:15.938,TIMER_STOP,READING,Center,0.55
11:56:14.475,TIMER_START,READING,Right,0.0
11:56:14.475,GAZE_CHANGE,READING,Right,
11:56:14.633,GAZE_CHANGE,READING,Down,
11:56:14.672,GAZE_CHANGE,READING,Left,
11:56:14.747,GAZE_CHANGE,READING,Down,
11:56:14.778,GAZE_CHANGE,READING,Right,
11:56:16.241,GAZE_CHANGE,READING,Center,
11:56:16.520,TIMER_STOP,READING,Center,2.04
11:56:19.529,TIMER_START,READING,Down,0.0
11:56:19.529,GAZE_CHANGE,READING,Down,
11:56:19.603,GAZE_CHANGE,READING,Center,
11:56:20.116,TIMER_STOP,READING,Blinking,0.59
